transaction_id,date,time,transaction_type,category,item_name,quantity,unit_price,total_amount,payment_method,customer_type,vendor_name,profit_margin_estimate
"T002052","2025-03-22","20:25:10","sale","dessert","Brownie","2","350","700","card","new",,"0.5"
"T002053","2025-03-22","14:28:45","sale","coffee","Americano","1","300","300","cash","regular",,"0.75"
"T002054","2025-03-22","16:15:10","sale","coffee","Espresso","1","250","250","cash","regular",,"0.7"
"T002055","2025-03-22","17:53:18","sale","snacks","Chicken Sandwich","1","450","450","easypaisa","regular",,"0.4"
"T002056","2025-03-22","15:26:49","sale","dessert","Brownie","1","350","350","cash","walk-in",,"0.5"
"T002057","2025-03-22","13:08:19","sale","coffee","Espresso","1","250","250","cash","regular",,"0.7"
"T002058","2025-03-22","08:28:07","sale","coffee","Cappuccino","1","400","400","easypaisa","walk-in",,"0.65"
"T002059","2025-03-22","10:43:19","sale","coffee","Espresso","1","250","250","easypaisa","walk-in",,"0.7"
"T002060","2025-03-22","14:12:38","sale","coffee","Latte","1","450","450","card","regular",,"0.65"
"T002061","2025-03-22","17:36:40","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T002062","2025-03-22","10:44:15","sale","snacks","Club Sandwich","1","550","550","cash","regular",,"0.4"
"T002063","2025-03-22","17:01:15","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T002064","2025-03-22","17:43:09","sale","tea","Karak Chai","1","150","150","cash","regular",,"0.6"
"T002065","2025-03-22","13:39:14","sale","coffee","Americano","2","300","600","cash","regular",,"0.75"
"T002066","2025-03-22","13:50:32","sale","coffee","Espresso","1","250","250","card","regular",,"0.7"
"T002067","2025-03-22","08:57:10","sale","coffee","Latte","2","450","900","cash","regular",,"0.65"
"T002068","2025-03-22","17:27:47","sale","snacks","Fries","4","250","1000","card","walk-in",,"0.5"
"T002069","2025-03-22","11:41:52","sale","coffee","Cappuccino","2","400","800","jazzcash","walk-in",,"0.65"
"T002070","2025-03-22","17:50:52","sale","snacks","Club Sandwich","1","550","550","cash","walk-in",,"0.4"
"T002071","2025-03-22","09:26:15","sale","coffee","Americano","3","300","900","card","regular",,"0.75"
"T002072","2025-03-22","08:07:37","sale","tea","Green Tea","3","120","360","cash","new",,"0.65"
"T002073","2025-03-22","11:25:23","sale","coffee","Latte","2","450","900","cash","regular",,"0.65"
"T002074","2025-03-22","08:02:59","sale","coffee","Espresso","1","250","250","card","walk-in",,"0.7"
"T002075","2025-03-22","14:20:44","sale","tea","Karak Chai","1","150","150","cash","walk-in",,"0.6"
"T002076","2025-03-22","19:21:00","sale","snacks","Chicken Sandwich","2","450","900","cash","walk-in",,"0.4"
"T002077","2025-03-22","13:31:49","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T002078","2025-03-22","16:04:50","sale","tea","Karak Chai","1","150","150","jazzcash","regular",,"0.6"
"T002079","2025-03-22","16:02:50","sale","dessert","Cookie","3","150","450","card","regular",,"0.5"
"T002080","2025-03-22","08:08:55","sale","tea","Green Tea","2","120","240","cash","regular",,"0.65"
"T002081","2025-03-22","21:31:13","sale","dessert","Cheesecake Slice","1","600","600","cash","walk-in",,"0.45"
"T002082","2025-03-22","17:23:07","sale","coffee","Americano","4","300","1200","card","regular",,"0.75"
"T002083","2025-03-23","08:36:11","sale","dessert","Cheesecake Slice","1","600","600","card","regular",,"0.45"
"T002084","2025-03-23","16:05:31","sale","coffee","Latte","1","450","450","card","regular",,"0.65"
"T002085","2025-03-23","16:12:25","sale","coffee","Cappuccino","3","400","1200","jazzcash","regular",,"0.65"
"T002086","2025-03-23","11:41:19","sale","coffee","Cappuccino","1","400","400","bank_transfer","regular",,"0.65"
"T002087","2025-03-23","20:21:46","sale","snacks","Chicken Sandwich","1","450","450","card","regular",,"0.4"
"T002088","2025-03-23","19:28:57","sale","tea","Cardamom Tea","1","180","180","cash","walk-in",,"0.6"
"T002089","2025-03-23","17:02:04","sale","coffee","Cappuccino","1","400","400","easypaisa","walk-in",,"0.65"
"T002090","2025-03-23","14:28:41","sale","dessert","Brownie","2","350","700","jazzcash","walk-in",,"0.5"
"T002091","2025-03-23","21:27:02","sale","snacks","Chicken Sandwich","1","450","450","card","regular",,"0.4"
"T002092","2025-03-23","17:30:16","sale","snacks","Club Sandwich","2","550","1100","card","walk-in",,"0.4"
"T002093","2025-03-23","18:39:35","sale","coffee","Espresso","1","250","250","card","regular",,"0.7"
"T002094","2025-03-23","12:18:28","sale","snacks","Chicken Sandwich","2","450","900","cash","walk-in",,"0.4"
"T002095","2025-03-23","09:17:24","sale","tea","Cardamom Tea","2","180","360","easypaisa","regular",,"0.6"
"T002096","2025-03-23","08:30:09","sale","coffee","Cappuccino","1","400","400","card","walk-in",,"0.65"
"T002097","2025-03-23","09:19:30","sale","tea","Green Tea","2","120","240","jazzcash","walk-in",,"0.65"
"T002098","2025-03-23","12:36:54","sale","snacks","Club Sandwich","1","550","550","card","walk-in",,"0.4"
"T002099","2025-03-23","09:06:08","sale","snacks","Fries","1","250","250","bank_transfer","regular",,"0.5"
"T002100","2025-03-23","09:24:43","sale","tea","Karak Chai","2","150","300","cash","walk-in",,"0.6"
"T002101","2025-03-23","19:49:38","sale","snacks","Club Sandwich","1","550","550","card","walk-in",,"0.4"
"T002102","2025-03-23","21:42:43","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T002103","2025-03-23","17:10:14","sale","tea","Green Tea","1","120","120","card","walk-in",,"0.65"
"T002104","2025-03-23","11:36:44","sale","coffee","Latte","1","450","450","easypaisa","walk-in",,"0.65"
"T002105","2025-03-23","11:52:35","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T002106","2025-03-23","13:05:16","sale","tea","Karak Chai","1","150","150","card","regular",,"0.6"
"T002107","2025-03-23","12:43:27","sale","tea","Cardamom Tea","1","180","180","cash","new",,"0.6"
"T002108","2025-03-23","17:26:03","sale","tea","Cardamom Tea","2","180","360","cash","regular",,"0.6"
"T002109","2025-03-23","13:58:36","sale","coffee","Espresso","2","250","500","cash","new",,"0.7"
"T002110","2025-03-23","14:36:19","sale","tea","Karak Chai","3","150","450","card","walk-in",,"0.6"
"T002111","2025-03-23","10:53:45","sale","tea","Karak Chai","1","150","150","card","regular",,"0.6"
"T002112","2025-03-23","17:45:17","sale","coffee","Latte","2","450","900","card","regular",,"0.65"
"T002113","2025-03-23","18:40:26","sale","dessert","Cheesecake Slice","1","600","600","card","walk-in",,"0.45"
"T002114","2025-03-23","10:46:27","sale","tea","Cardamom Tea","1","180","180","jazzcash","regular",,"0.6"
"T002115","2025-03-23","19:49:49","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T002116","2025-03-23","18:41:16","sale","tea","Karak Chai","1","150","150","card","regular",,"0.6"
"T002117","2025-03-23","08:16:25","sale","snacks","Club Sandwich","1","550","550","jazzcash","walk-in",,"0.4"
"T002118","2025-03-23","18:32:58","sale","tea","Karak Chai","2","150","300","cash","regular",,"0.6"
"T002119","2025-03-23","21:00:06","sale","snacks","Fries","2","250","500","easypaisa","walk-in",,"0.5"
"T002120","2025-03-23","08:12:02","sale","tea","Cardamom Tea","2","180","360","cash","regular",,"0.6"
"T002121","2025-03-23","17:05:55","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T002122","2025-03-23","19:30:46","sale","tea","Cardamom Tea","1","180","180","cash","walk-in",,"0.6"
"T002123","2025-03-23","10:08:37","sale","tea","Green Tea","1","120","120","cash","walk-in",,"0.65"
"T002124","2025-03-23","20:10:15","sale","tea","Cardamom Tea","1","180","180","jazzcash","regular",,"0.6"
"T002125","2025-03-23","10:21:03","sale","tea","Cardamom Tea","1","180","180","card","regular",,"0.6"
"T002126","2025-03-23","11:39:39","sale","coffee","Cappuccino","1","400","400","easypaisa","walk-in",,"0.65"
"T002127","2025-03-23","14:51:16","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T002128","2025-03-23","20:19:21","sale","coffee","Espresso","1","250","250","card","regular",,"0.7"
"T002129","2025-03-23","18:28:12","sale","snacks","Club Sandwich","2","550","1100","cash","regular",,"0.4"
"T002130","2025-03-23","21:35:39","sale","dessert","Cookie","1","150","150","cash","regular",,"0.5"
"T002131","2025-03-23","10:42:30","sale","dessert","Cookie","1","150","150","easypaisa","walk-in",,"0.5"
"T002132","2025-03-23","09:24:27","sale","coffee","Americano","2","300","600","cash","regular",,"0.75"
"T002133","2025-03-23","08:07:21","sale","tea","Green Tea","1","120","120","cash","regular",,"0.65"
"T002134","2025-03-23","10:20:46","sale","snacks","Club Sandwich","1","550","550","cash","regular",,"0.4"
"T002135","2025-03-23","20:09:58","sale","snacks","Chicken Sandwich","1","450","450","easypaisa","regular",,"0.4"
"T002136","2025-03-23","11:24:09","sale","tea","Karak Chai","1","150","150","card","walk-in",,"0.6"
"T002137","2025-03-23","11:40:54","sale","coffee","Espresso","2","250","500","card","walk-in",,"0.7"
"T002138","2025-03-23","08:54:55","sale","tea","Karak Chai","2","150","300","card","walk-in",,"0.6"
"T002139","2025-03-24","19:02:58","sale","dessert","Cheesecake Slice","1","600","600","cash","walk-in",,"0.45"
"T002140","2025-03-24","09:29:26","sale","coffee","Americano","1","300","300","jazzcash","regular",,"0.75"
"T002141","2025-03-24","11:42:23","sale","snacks","Fries","1","250","250","cash","walk-in",,"0.5"
"T002142","2025-03-24","15:39:10","sale","coffee","Americano","2","300","600","card","walk-in",,"0.75"
"T002143","2025-03-24","17:26:13","sale","dessert","Cheesecake Slice","1","600","600","card","walk-in",,"0.45"
"T002144","2025-03-24","20:14:13","sale","tea","Karak Chai","1","150","150","card","walk-in",,"0.6"
"T002145","2025-03-24","18:37:00","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T002146","2025-03-24","13:16:14","sale","snacks","Fries","2","250","500","cash","walk-in",,"0.5"
"T002147","2025-03-24","11:00:27","sale","tea","Cardamom Tea","1","180","180","cash","walk-in",,"0.6"
"T002148","2025-03-24","08:43:17","sale","coffee","Espresso","1","250","250","bank_transfer","regular",,"0.7"
"T002149","2025-03-24","18:39:35","sale","coffee","Latte","2","450","900","cash","walk-in",,"0.65"
"T002150","2025-03-24","20:29:14","sale","tea","Cardamom Tea","2","180","360","easypaisa","regular",,"0.6"
"T002151","2025-03-24","18:42:59","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T002152","2025-03-24","08:10:44","sale","tea","Cardamom Tea","1","180","180","cash","regular",,"0.6"
"T002153","2025-03-24","21:53:51","sale","tea","Cardamom Tea","1","180","180","easypaisa","regular",,"0.6"
"T002154","2025-03-24","18:57:55","sale","coffee","Latte","4","450","1800","cash","walk-in",,"0.65"
"T002155","2025-03-24","21:28:25","sale","dessert","Cheesecake Slice","3","600","1800","card","regular",,"0.45"
"T002156","2025-03-24","09:00:56","sale","tea","Karak Chai","2","150","300","easypaisa","walk-in",,"0.6"
"T002157","2025-03-24","20:24:18","sale","tea","Karak Chai","4","150","600","cash","walk-in",,"0.6"
"T002158","2025-03-24","10:01:24","sale","tea","Karak Chai","1","150","150","card","walk-in",,"0.6"
"T002159","2025-03-24","09:25:42","sale","tea","Karak Chai","1","150","150","cash","walk-in",,"0.6"
"T002160","2025-03-24","17:48:38","sale","tea","Green Tea","1","120","120","cash","regular",,"0.65"
"T002161","2025-03-24","09:00:00","expense","supplies",,"1","85000","85000","cash",,"Local Roaster & Bakery",
"T002162","2025-03-25","18:14:22","sale","coffee","Espresso","1","250","250","card","regular",,"0.7"
"T002163","2025-03-25","08:57:19","sale","tea","Green Tea","3","120","360","easypaisa","walk-in",,"0.65"
"T002164","2025-03-25","17:48:58","sale","tea","Green Tea","2","120","240","easypaisa","regular",,"0.65"
"T002165","2025-03-25","09:36:05","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T002166","2025-03-25","20:46:06","sale","tea","Karak Chai","3","150","450","cash","regular",,"0.6"
"T002167","2025-03-25","21:57:24","sale","snacks","Fries","1","250","250","cash","regular",,"0.5"
"T002168","2025-03-25","14:58:55","sale","coffee","Latte","3","450","1350","card","walk-in",,"0.65"
"T002169","2025-03-25","08:32:11","sale","tea","Cardamom Tea","1","180","180","card","walk-in",,"0.6"
"T002170","2025-03-25","19:27:46","sale","snacks","Club Sandwich","1","550","550","card","walk-in",,"0.4"
"T002171","2025-03-25","10:35:46","sale","tea","Green Tea","1","120","120","card","regular",,"0.65"
"T002172","2025-03-25","10:23:58","sale","dessert","Cookie","2","150","300","card","walk-in",,"0.5"
"T002173","2025-03-25","15:33:37","sale","coffee","Espresso","1","250","250","jazzcash","regular",,"0.7"
"T002174","2025-03-25","17:31:15","sale","coffee","Americano","1","300","300","cash","regular",,"0.75"
"T002175","2025-03-25","15:45:42","sale","tea","Karak Chai","2","150","300","cash","walk-in",,"0.6"
"T002176","2025-03-25","20:54:06","sale","snacks","Club Sandwich","1","550","550","cash","regular",,"0.4"
"T002177","2025-03-25","20:34:06","sale","coffee","Cappuccino","3","400","1200","cash","regular",,"0.65"
"T002178","2025-03-25","08:58:43","sale","dessert","Brownie","1","350","350","cash","walk-in",,"0.5"
"T002179","2025-03-25","12:04:19","sale","coffee","Espresso","1","250","250","card","regular",,"0.7"
"T002180","2025-03-25","17:10:49","sale","coffee","Espresso","2","250","500","easypaisa","regular",,"0.7"
"T002181","2025-03-25","16:31:37","sale","tea","Green Tea","3","120","360","cash","regular",,"0.65"
"T002182","2025-03-25","20:38:43","sale","snacks","Fries","4","250","1000","cash","walk-in",,"0.5"
"T002183","2025-03-25","16:17:30","sale","coffee","Americano","4","300","1200","cash","walk-in",,"0.75"
"T002184","2025-03-25","12:03:56","sale","tea","Karak Chai","1","150","150","easypaisa","walk-in",,"0.6"
"T002185","2025-03-25","19:32:55","sale","tea","Karak Chai","2","150","300","cash","regular",,"0.6"
"T002186","2025-03-26","16:08:19","sale","tea","Green Tea","2","120","240","cash","regular",,"0.65"
"T002187","2025-03-26","20:08:20","sale","tea","Green Tea","1","120","120","card","walk-in",,"0.65"
"T002188","2025-03-26","11:58:54","sale","coffee","Cappuccino","3","400","1200","card","walk-in",,"0.65"
"T002189","2025-03-26","10:54:05","sale","tea","Cardamom Tea","1","180","180","cash","regular",,"0.6"
"T002190","2025-03-26","21:11:23","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T002191","2025-03-26","10:44:14","sale","tea","Karak Chai","1","150","150","card","regular",,"0.6"
"T002192","2025-03-26","09:01:06","sale","coffee","Cappuccino","1","400","400","bank_transfer","regular",,"0.65"
"T002193","2025-03-26","13:08:48","sale","coffee","Americano","1","300","300","easypaisa","regular",,"0.75"
"T002194","2025-03-26","09:35:36","sale","dessert","Brownie","1","350","350","card","walk-in",,"0.5"
"T002195","2025-03-26","13:11:40","sale","snacks","Fries","2","250","500","cash","walk-in",,"0.5"
"T002196","2025-03-26","20:46:09","sale","dessert","Brownie","2","350","700","card","regular",,"0.5"
"T002197","2025-03-26","17:21:13","sale","tea","Green Tea","1","120","120","jazzcash","regular",,"0.65"
"T002198","2025-03-26","18:11:55","sale","tea","Cardamom Tea","1","180","180","jazzcash","new",,"0.6"
"T002199","2025-03-26","19:35:55","sale","coffee","Americano","1","300","300","jazzcash","walk-in",,"0.75"
"T002200","2025-03-26","18:51:08","sale","coffee","Americano","3","300","900","jazzcash","regular",,"0.75"
"T002201","2025-03-26","21:27:21","sale","snacks","Club Sandwich","1","550","550","cash","regular",,"0.4"
"T002202","2025-03-26","10:26:35","sale","coffee","Americano","4","300","1200","jazzcash","walk-in",,"0.75"
"T002203","2025-03-26","18:47:03","sale","snacks","Fries","4","250","1000","bank_transfer","walk-in",,"0.5"
"T002204","2025-03-26","20:10:32","sale","tea","Green Tea","1","120","120","card","walk-in",,"0.65"
"T002205","2025-03-26","13:13:01","sale","coffee","Americano","2","300","600","card","walk-in",,"0.75"
"T002206","2025-03-26","17:26:04","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T002207","2025-03-26","18:04:13","sale","coffee","Latte","1","450","450","card","walk-in",,"0.65"
"T002208","2025-03-26","19:47:15","sale","dessert","Cheesecake Slice","3","600","1800","easypaisa","walk-in",,"0.45"
"T002209","2025-03-26","17:22:29","sale","coffee","Cappuccino","2","400","800","card","regular",,"0.65"
"T002210","2025-03-26","12:58:48","sale","snacks","Chicken Sandwich","1","450","450","card","regular",,"0.4"
"T002211","2025-03-26","20:21:19","sale","snacks","Fries","1","250","250","easypaisa","regular",,"0.5"
"T002212","2025-03-26","19:44:50","sale","coffee","Latte","2","450","900","card","regular",,"0.65"
"T002213","2025-03-26","21:25:48","sale","snacks","Chicken Sandwich","1","450","450","cash","regular",,"0.4"
"T002214","2025-03-26","09:01:11","sale","snacks","Club Sandwich","1","550","550","jazzcash","new",,"0.4"
"T002215","2025-03-26","15:46:47","sale","snacks","Club Sandwich","3","550","1650","cash","walk-in",,"0.4"
"T002216","2025-03-26","20:43:24","sale","tea","Cardamom Tea","1","180","180","jazzcash","walk-in",,"0.6"
